Name,Sector,CUSIP,ISIN,Price,Duration,YTM (%),Maturity,Coupon (%),credit_spread,ticker,marketCapitalization,shareOutstanding,mention,positiveScore,negativeScore,positiveMention,negativeMention,score,RTG_FITCH,RTG_SP,RTG_MOODY,BB_COMPOSITE,operating_profit_margin,ebitda_margin,roa,debt_to_assets,debt_to_equity,int_coverage,debt_service_coverage,cash_coverage,current_ratio,quick_ratio,cash_ratio
cme group inc,Brokerage/Asset Managers/Exchanges,12572QAG0,US12572QAG01,96.26,1.42,5.67,15-mar-25,3,0.33,CME,72744.91196,359.746,160,19.42398264,-78.30436329,27,123,-60.03175418,AA-,AA-,Aa3,AA-,0.709822085,0.84244964,0.00513957,0.022629707,0.123079467,26.28358209,,,1.021779732,,0.016508657
cme group inc,Brokerage/Asset Managers/Exchanges,12572QAF2,US12572QAF28,97.61,12.03,5.5,15-sep-43,5.3,0.16,CME,72744.91196,359.746,160,19.42398264,-78.30436329,27,123,-60.03175418,AA-,AA-,Aa3,AA-,0.709822085,0.84244964,0.00513957,0.022629707,0.123079467,26.28358209,,,1.021779732,,0.016508657
cme group inc,Brokerage/Asset Managers/Exchanges,12572QAK1,US12572QAK13,81.96,7.35,5.32,15-mar-32,2.65,-0.02,CME,72744.91196,359.746,160,19.42398264,-78.30436329,27,123,-60.03175418,AA-u,AA-,Aa3,AA-,0.709822085,0.84244964,0.00513957,0.022629707,0.123079467,26.28358209,,,1.021779732,,0.016508657
cme group inc,Brokerage/Asset Managers/Exchanges,12572QAJ4,US12572QAJ40,94.53,4.17,5.06,15-jun-28,3.75,-0.28,CME,72744.91196,359.746,160,19.42398264,-78.30436329,27,123,-60.03175418,AA-,AA-,Aa3,AA-,0.709822085,0.84244964,0.00513957,0.022629707,0.123079467,26.28358209,,,1.021779732,,0.016508657
cme group inc,Brokerage/Asset Managers/Exchanges,12572QAH8,US12572QAH83,83.18,14.09,5.39,15-jun-48,4.15,0.05,CME,72744.91196,359.746,160,19.42398264,-78.30436329,27,123,-60.03175418,AA-,AA-,Aa3,AA-,0.709822085,0.84244964,0.00513957,0.022629707,0.123079467,26.28358209,,,1.021779732,,0.016508657
huntington bancshares inc,Banking,446150BB9,US446150BB90,92.83,3.41,6.71,04-ago-28,4.44,1.37,HBAN,15043.49735,1447.88,149,18.58485117,-75.63928557,21,111,-60.55297202,A-,BBB+,Baa1,BBB+,,,0.002965439,0.086952601,0.872418565,,0.246189918,4.411488863,,,
huntington bancshares inc,Banking,446150AM6,US446150AM64,95.91,1.54,6.66,15-may-25,4,1.32,HBAN,15043.49735,1447.88,149,18.58485117,-75.63928557,21,111,-60.55297202,A-,BBB+,Baa1,BBB+,,,0.002965439,0.086952601,0.872418565,,0.246189918,4.411488863,,,
huntington bancshares inc,Banking,446150BA1,US446150BA18,89.8,6.38,6.65,17-may-33,5.02,1.31,HBAN,15043.49735,1447.88,149,18.58485117,-75.63928557,21,111,-60.55297202,A-,BBB+,Baa1,BBB+,,,0.002965439,0.086952601,0.872418565,,0.246189918,4.411488863,,,
huntington bancshares inc,Banking,446150AX2,US446150AX20,71.76,6.89,6.76,15-ago-36,2.49,1.42,HBAN,15043.49735,1447.88,149,18.58485117,-75.63928557,21,111,-60.55297202,BBB+,BBB,Baa1,BBB,,,0.002965439,0.086952601,0.872418565,,0.246189918,4.411488863,,,
huntington bancshares inc,Banking,446150AS3,US446150AS35,79.82,5.7,6.46,04-feb-30,2.55,1.12,HBAN,15043.49735,1447.88,149,18.58485117,-75.63928557,21,111,-60.55297202,A-,BBB+,Baa1,BBB+,,,0.002965439,0.086952601,0.872418565,,0.246189918,4.411488863,,,
huntington bancshares inc,Banking,446150BC7,US446150BC73,98.66,4.09,6.63,21-ago-29,6.21,1.29,HBAN,15043.49735,1447.88,149,18.58485117,-75.63928557,21,111,-60.55297202,A-,BBB+,Baa1,BBB+,,,0.002965439,0.086952601,0.872418565,,0.246189918,4.411488863,,,
equifax inc,Technology,294429AT2,US294429AT25,76.74,7.04,6.07,15-sep-31,2.35,0.73,EFX,22835.75558,122.72,25,5.96580106,-11.85748889,9,12,-5,,BBB,Baa2,BBB,0.626062538,0.307301154,0.011986583,0.491605925,1.35333556,4.164744646,1.140557006,0.714099217,1.204358176,,0.150247207
equifax inc,Technology,294429AQ8,US294429AQ85,96.04,1.15,6.08,01-dic-24,2.6,0.74,EFX,22835.75558,122.72,25,5.96580106,-11.85748889,9,12,-5,,BBB,Baa2,BBB,0.626062538,0.307301154,0.011986583,0.491605925,1.35333556,4.164744646,1.140557006,0.714099217,1.204358176,,0.150247207
equifax inc,Technology,294429AS4,US294429AS42,83.96,5.77,6.07,15-may-30,3.1,0.73,EFX,22835.75558,122.72,25,5.96580106,-11.85748889,9,12,-5,,BBB,Baa2,BBB,0.626062538,0.307301154,0.011986583,0.491605925,1.35333556,4.164744646,1.140557006,0.714099217,1.204358176,,0.150247207
equifax inc,Technology,294429AV7,US294429AV70,97.35,3.69,5.81,15-dic-27,5.1,0.47,EFX,22835.75558,122.72,25,5.96580106,-11.85748889,9,12,-5,,BBB,Baa2,BBB,0.626062538,0.307301154,0.011986583,0.491605925,1.35333556,4.164744646,1.140557006,0.714099217,1.204358176,,0.150247207
equifax inc,Technology,294429AW5,US294429AW53,96.64,4.04,5.93,01-jun-28,5.1,0.59,EFX,22835.75558,122.72,25,5.96580106,-11.85748889,9,12,-5,,BBB,Baa2,BBB,0.626062538,0.307301154,0.011986583,0.491605925,1.35333556,4.164744646,1.140557006,0.714099217,1.204358176,,0.150247207
equifax inc,Technology,294429AR6,US294429AR68,92.97,2.11,6.01,15-dic-25,2.6,0.67,EFX,22835.75558,122.72,25,5.96580106,-11.85748889,9,12,-5,,BBB,Baa2,BBB,0.626062538,0.307301154,0.011986583,0.491605925,1.35333556,4.164744646,1.140557006,0.714099217,1.204358176,,0.150247207
equifax inc,Technology,294429AG0,US294429AG04,101.82,8.79,6.79,01-jul-37,7,1.45,EFX,22835.75558,122.72,25,5.96580106,-11.85748889,9,12,-5,,BBB,Baa2,BBB,0.626062538,0.307301154,0.011986583,0.491605925,1.35333556,4.164744646,1.140557006,0.714099217,1.204358176,,0.150247207
synchrony financial,Banking,87165BAG8,US87165BAG86,95.27,1.71,7.29,23-jul-25,4.5,1.95,SYF,13302.40355,418.183,37,7.52655235,-22.19506117,9,25,-15.03505353,BBB-,BBB-,#N/A N/A,BBB-,,,0.005234735,0.130923577,1.063602392,,,,,,
synchrony financial,Banking,87165BAP8,US87165BAP85,90.65,4.67,7.24,19-mar-29,5.15,1.9,SYF,13302.40355,418.183,37,7.52655235,-22.19506117,9,25,-15.03505353,BBB-,BBB-,#N/A N/A,BBB-,,,0.005234735,0.130923577,1.063602392,,,,,,
synchrony financial,Banking,87165BAR4,US87165BAR42,72.46,6.84,7.46,28-oct-31,2.88,2.12,SYF,13302.40355,418.183,37,7.52655235,-22.19506117,9,25,-15.03505353,BBB-,BBB-,#N/A N/A,BBB-,,,0.005234735,0.130923577,1.063602392,,,,,,
synchrony financial,Banking,87165BAM5,US87165BAM54,88.38,3.73,7.21,01-dic-27,3.95,1.87,SYF,13302.40355,418.183,37,7.52655235,-22.19506117,9,25,-15.03505353,BBB-,BBB-,#N/A N/A,BBB-,,,0.005234735,0.130923577,1.063602392,,,,,,
synchrony financial,Banking,87165BAS2,US87165BAS25,96.16,1.6,7.27,13-jun-25,4.88,1.93,SYF,13302.40355,418.183,37,7.52655235,-22.19506117,9,25,-15.03505353,BBB-,BBB-,#N/A N/A,BBB-,,,0.005234735,0.130923577,1.063602392,,,,,,
synchrony financial,Banking,87165BAL7,US87165BAL71,90.49,2.66,7.44,04-ago-26,3.7,2.1,SYF,13302.40355,418.183,37,7.52655235,-22.19506117,9,25,-15.03505353,BBB-,BBB-,#N/A N/A,BBB-,,,0.005234735,0.130923577,1.063602392,,,,,,
verisk analytics inc,Technology,92345YAF3,US92345YAF34,93.19,4.77,5.58,15-mar-29,4.13,0.24,VRSK,34941.37569,145.027,2,0,-1.95359558,0,2,-2,BBB+,BBB,Baa2,BBB,0.774666667,0.540888889,0.045624117,0.713580647,10.47482993,9.487341772,,,1.067432567,,0.38548951
verisk analytics inc,Technology,92345YAD8,US92345YAD85,96.94,1.59,5.88,15-jun-25,4,0.54,VRSK,34941.37569,145.027,2,0,-1.95359558,0,2,-2,BBB+,BBB,Baa2,BBB,0.774666667,0.540888889,0.045624117,0.713580647,10.47482993,9.487341772,,,1.067432567,,0.38548951
verisk analytics inc,Technology,92345YAH9,US92345YAH99,99.68,7.03,5.79,01-abr-33,5.75,0.45,VRSK,34941.37569,145.027,2,0,-1.95359558,0,2,-2,BBB+,BBB,Baa2,BBB,0.774666667,0.540888889,0.045624117,0.713580647,10.47482993,9.487341772,,,1.067432567,,0.38548951
verisk analytics inc,Technology,92345YAG1,US92345YAG17,68.41,14.47,6.02,15-may-50,3.63,0.68,VRSK,34941.37569,145.027,2,0,-1.95359558,0,2,-2,BBB+,BBB,Baa2,BBB,0.774666667,0.540888889,0.045624117,0.713580647,10.47482993,9.487341772,,,1.067432567,,0.38548951
verisk analytics inc,Technology,92345YAE6,US92345YAE68,89.52,11.79,6.4,15-jun-45,5.5,1.06,VRSK,34941.37569,145.027,2,0,-1.95359558,0,2,-2,BBB+,BBB,Baa2,BBB,0.774666667,0.540888889,0.045624117,0.713580647,10.47482993,9.487341772,,,1.067432567,,0.38548951
borgwarner inc,Consumer Cyclical,099724AL0,US099724AL02,89.31,3.49,5.84,01-jul-27,2.65,0.5,BWA,9426.027124,235.063,24,3.61029789,-15.19295517,5,16,-11.68613229,BBB+,BBB,Baa1,BBB,0.895353982,0.075221239,0.011780331,0.245770053,0.563633956,28.33333333,3.636363636,11.01298701,1.623612751,923000000.9,0.200236128
borgwarner inc,Consumer Cyclical,099724AH9,US099724AH99,75.63,12.48,6.49,15-mar-45,4.38,1.15,BWA,9426.027124,235.063,24,3.61029789,-15.19295517,5,16,-11.68613229,BBB+,BBB,Baa1,BBB,0.895353982,0.075221239,0.011780331,0.245770053,0.563633956,28.33333333,3.636363636,11.01298701,1.623612751,923000000.9,0.200236128
constellation brands inc,Consumer Non-Cyclical,21036PBB3,US21036PBB31,97.21,1.95,5.79,15-nov-25,4.4,0.45,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PBH0,US21036PBH01,78.43,6.95,5.69,01-ago-31,2.25,0.35,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PBF4,US21036PBF45,84.5,5.78,5.72,01-may-30,2.88,0.38,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PAY4,US21036PAY43,91.85,3.95,5.72,15-feb-28,3.6,0.38,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PBP2,US21036PBP27,93.82,7.35,5.74,01-may-33,4.9,0.4,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PAQ1,US21036PAQ19,94.29,2.9,5.67,06-dic-26,3.7,0.33,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,WD,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PAP3,US21036PAP36,97.89,2.03,5.78,01-dic-25,4.75,0.44,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,WD,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PBC1,US21036PBC14,95.38,4.38,5.7,15-nov-28,4.65,0.36,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PBE7,US21036PBE79,87.74,5.19,5.63,01-ago-29,3.15,0.29,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PAN8,US21036PAN87,98.66,1.09,5.97,15-nov-24,4.75,0.63,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,WD,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PAS7,US21036PAS74,92.83,3.27,5.71,09-may-27,3.5,0.37,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,WD,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PBL1,US21036PBL13,93.4,6.79,5.73,09-may-32,4.75,0.39,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PBD9,US21036PBD96,90.04,12.95,6.02,15-nov-48,5.25,0.68,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PAZ1,US21036PAZ18,75.26,13.67,6.05,15-feb-48,4.1,0.71,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PAT5,US21036PAT57,80.08,12.95,6.1,09-may-47,4.5,0.76,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,WD,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PBG2,US21036PBG28,72.47,14.52,5.79,01-may-50,3.75,0.45,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PBK3,US21036PBK30,95.74,3.24,5.66,09-may-27,4.35,0.32,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
constellation brands inc,Consumer Non-Cyclical,21036PBN7,US21036PBN78,98.29,1.6,5.78,02-feb-26,5,0.44,STZ,47016.54165,183.301,279,25.29258434,-80.81040543,42,227,-59.66487168,,BBB,Baa3,BBB-,0.877331107,0.180484313,0.005488869,0.499087208,1.439370996,2.949238579,0.444964558,0.1287281,1.144836233,,0.060335371
trimble inc,Technology,896239AC4,US896239AC42,96.16,4.05,5.84,15-jun-28,4.9,0.5,TRMB,12629.64027,248.322,26,2.77871176,-10.7527841,3,21,-8.116401675,,BBB-,Baa3,BBB-,0.493458132,0.177536232,0.004667078,0.34538472,0.762034493,2.231263383,2.792156863,4.652941176,1.123818308,,0.182384136
trimble inc,Technology,896239AE0,US896239AE08,98.39,7.1,6.33,15-mar-33,6.1,0.99,TRMB,12629.64027,248.322,26,2.77871176,-10.7527841,3,21,-8.116401675,,BBB-,Baa3,BBB-,0.493458132,0.177536232,0.004667078,0.34538472,0.762034493,2.231263383,2.792156863,4.652941176,1.123818308,,0.182384136
prudential financial inc,Insurance,744320BF8,US744320BF81,94.14,4.1,7.88,15-sep-48,5.7,2.54,PRU,35200.11011,363,87,9.143289748,-37.69435651,23,55,-28.92082165,BBB,BBB+,Baa1,BBB,,,0.000732822,0.028740693,0.704825209,2.347071584,1,11.97058824,,,
prudential financial inc,Insurance,744320BA9,US744320BA94,73.33,14.19,5.96,07-dic-49,3.94,0.62,PRU,35200.11011,363,87,9.143289748,-37.69435651,23,55,-28.92082165,A-,A,A3,A-,,,0.000732822,0.028740693,0.704825209,2.347071584,1,11.97058824,,,
prudential financial inc,Insurance,744320AY8,US744320AY89,74.01,13.72,5.94,07-dic-47,3.9,0.6,PRU,35200.11011,363,87,9.143289748,-37.69435651,23,55,-28.92082165,A-,A,A3,A-,,,0.000732822,0.028740693,0.704825209,2.347071584,1,11.97058824,,,
prudential financial inc,Insurance,744320BK7,US744320BK76,94.4,6.68,7.31,01-sep-52,6,1.97,PRU,35200.11011,363,87,9.143289748,-37.69435651,23,55,-28.92082165,BBB,BBB+,Baa1,BBB,,,0.000732822,0.028740693,0.704825209,2.347071584,1,11.97058824,,,
prudential financial inc,Insurance,744320AW2,US744320AW24,90.09,3.59,7.85,15-sep-47,4.5,2.51,PRU,35200.11011,363,87,9.143289748,-37.69435651,23,55,-28.92082165,BBB,BBB+,Baa1,BBB,,,0.000732822,0.028740693,0.704825209,2.347071584,1,11.97058824,,,
prudential financial inc,Insurance,744320BH4,US744320BH48,83.26,5.72,7.25,01-oct-50,3.7,1.91,PRU,35200.11011,363,87,9.143289748,-37.69435651,23,55,-28.92082165,BBB,BBB+,Baa1,BBB,,,0.000732822,0.028740693,0.704825209,2.347071584,1,11.97058824,,,
prudential financial inc,Insurance,744320AV4,US744320AV41,97.51,1.53,8.44,15-may-45,5.38,3.1,PRU,35200.11011,363,87,9.143289748,-37.69435651,23,55,-28.92082165,BBB,BBB+,Baa1,BBB,,,0.000732822,0.028740693,0.704825209,2.347071584,1,11.97058824,,,
prudential financial inc,Insurance,744320BJ0,US744320BJ04,88.95,6.53,7.32,01-mar-52,5.13,1.98,PRU,35200.11011,363,87,9.143289748,-37.69435651,23,55,-28.92082165,BBB,BBB+,Baa1,BBB,,,0.000732822,0.028740693,0.704825209,2.347071584,1,11.97058824,,,
darden restaurants inc,Consumer Cyclical,237194AL9,US237194AL90,93.63,3.23,5.83,01-may-27,3.85,0.49,DRI,17585.86256,120.873,81,16.59679511,-33.39632249,24,51,-15.87503391,BBB,BBB,Baa2,BBB,0.918309859,0.170964247,0.030766977,0.444514964,2.067908244,,,,0.514968515,,0.189842056
darden restaurants inc,Consumer Cyclical,237194AM7,US237194AM73,78.86,13.21,6.25,15-feb-48,4.55,0.91,DRI,17585.86256,120.873,81,16.59679511,-33.39632249,24,51,-15.87503391,BBB,BBB,Baa2,BBB,0.918309859,0.170964247,0.030766977,0.444514964,2.067908244,,,,0.514968515,,0.189842056
automatic data processing inc,Technology,053015AF0,US053015AF05,77.67,6.47,5.11,01-sep-30,1.25,-0.23,ADP,98349.5096,411.987,305,28.20679053,-75.33548549,44,236,-52.26029326,AA-,AA-,Aa3,AA-,0.77435704,0.295325428,0.015238077,0.065505876,0.951497535,10.4059869,,,0.986040835,2188100000,0.048716786
automatic data processing inc,Technology,053015AE3,US053015AE30,96.41,1.84,5.3,15-sep-25,3.38,-0.04,ADP,98349.5096,411.987,305,28.20679053,-75.33548549,44,236,-52.26029326,AA-,AA-,Aa3,AA-,0.77435704,0.295325428,0.015238077,0.065505876,0.951497535,10.4059869,,,0.986040835,2188100000,0.048716786
automatic data processing inc,Technology,053015AG8,US053015AG87,86.34,4.33,5.03,15-may-28,1.7,-0.31,ADP,98349.5096,411.987,305,28.20679053,-75.33548549,44,236,-52.26029326,AA-,AA-,Aa3,AA-,0.77435704,0.295325428,0.015238077,0.065505876,0.951497535,10.4059869,,,0.986040835,2188100000,0.048716786
hasbro inc,Consumer Non-Cyclical,418056AZ0,US418056AZ06,89.01,5.26,6.06,19-nov-29,3.9,0.72,HAS,9224.881302,138.741,134,18.65929104,-73.47895198,23,99,-54.67207042,BBB-,BBB,Baa2,BBB-,0.425371901,-0.130991736,-0.027294795,0.451362998,1.573192454,-3.89055794,0.115064345,0.81983346,1.286402789,,0.111054143
hasbro inc,Consumer Non-Cyclical,418056AY3,US418056AY31,92.97,2.89,6.02,19-nov-26,3.55,0.68,HAS,9224.881302,138.741,134,18.65929104,-73.47895198,23,99,-54.67207042,BBB-,BBB,Baa2,BBB-,0.425371901,-0.130991736,-0.027294795,0.451362998,1.573192454,-3.89055794,0.115064345,0.81983346,1.286402789,,0.111054143
hasbro inc,Consumer Non-Cyclical,418056AV9,US418056AV91,92.17,3.62,5.73,15-sep-27,3.5,0.39,HAS,9224.881302,138.741,134,18.65929104,-73.47895198,23,99,-54.67207042,BBB-,BBB,Baa2,BBB-,0.425371901,-0.130991736,-0.027294795,0.451362998,1.573192454,-3.89055794,0.115064345,0.81983346,1.286402789,,0.111054143
hasbro inc,Consumer Non-Cyclical,418056AS6,US418056AS62,98.06,10.14,6.54,15-mar-40,6.35,1.2,HAS,9224.881302,138.741,134,18.65929104,-73.47895198,23,99,-54.67207042,BBB-,BBB,Baa2,BBB-,0.425371901,-0.130991736,-0.027294795,0.451362998,1.573192454,-3.89055794,0.115064345,0.81983346,1.286402789,,0.111054143
hasbro inc,Consumer Non-Cyclical,418056AX5,US418056AX57,96.46,1.11,6.2,19-nov-24,3,0.86,HAS,9224.881302,138.741,134,18.65929104,-73.47895198,23,99,-54.67207042,BBB-,BBB,Baa2,BBB-,0.425371901,-0.130991736,-0.027294795,0.451362998,1.573192454,-3.89055794,0.115064345,0.81983346,1.286402789,,0.111054143
hasbro inc,Consumer Non-Cyclical,418056AU1,US418056AU19,83.29,11.55,6.59,15-may-44,5.1,1.25,HAS,9224.881302,138.741,134,18.65929104,-73.47895198,23,99,-54.67207042,BBB-,BBB,Baa2,BBB-,0.425371901,-0.130991736,-0.027294795,0.451362998,1.573192454,-3.89055794,0.115064345,0.81983346,1.286402789,,0.111054143
dxc technology co,Technology,23355LAL0,US23355LAL09,87.45,2.84,6.49,15-sep-26,1.8,1.15,DXC,4183.505089,205.174,25,7.41370358,-13.70492006,8,16,-6,BBB,BBB-,Baa2,BBB-,0.805281486,0.143644806,0.002354018,0.358726215,1.522620039,2.181818182,0.167105263,2.073684211,1.135851295,,0.311647222
dxc technology co,Technology,23355LAM8,US23355LAM81,81.32,4.59,6.86,15-sep-28,2.38,1.52,DXC,4183.505089,205.174,25,7.41370358,-13.70492006,8,16,-6,BBB,BBB-,Baa2,BBB-,0.805281486,0.143644806,0.002354018,0.358726215,1.522620039,2.181818182,0.167105263,2.073684211,1.135851295,,0.311647222
camden property trust,Reits,133131AZ5,US133131AZ59,85.07,5.83,5.51,15-may-30,2.8,0.17,CPT,10911.94869,106.771,19,5.3860685,-12.66832226,6,13,-6.938333682,A-,A-,A3,A-,0.589625395,0.701488201,0.009837477,0.39765332,0.748304117,3.793227709,,,0.103291994,,0.051235128
camden property trust,Reits,133131AX0,US133131AX02,88.53,5.1,5.49,01-jul-29,3.15,0.15,CPT,10911.94869,106.771,19,5.3860685,-12.66832226,6,13,-6.938333682,A-,A-,A3,A-,0.589625395,0.701488201,0.009837477,0.39765332,0.748304117,3.793227709,,,0.103291994,,0.051235128
camden property trust,Reits,133131AW2,US133131AW29,93.62,4.37,5.56,15-oct-28,4.1,0.22,CPT,10911.94869,106.771,19,5.3860685,-12.66832226,6,13,-6.938333682,A-,A-,A3,A-,0.589625395,0.701488201,0.009837477,0.39765332,0.748304117,3.793227709,,,0.103291994,,0.051235128
camden property trust,Reits,133131AV4,US133131AV46,97.72,0.95,5.92,15-sep-24,3.5,0.58,CPT,10911.94869,106.771,19,5.3860685,-12.66832226,6,13,-6.938333682,A-,A-,A3,A-,0.589625395,0.701488201,0.009837477,0.39765332,0.748304117,3.793227709,,,0.103291994,,0.051235128
camden property trust,Reits,133131AY8,US133131AY84,67.42,14.79,5.78,01-nov-49,3.35,0.44,CPT,10911.94869,106.771,19,5.3860685,-12.66832226,6,13,-6.938333682,A-,A-,A3,A-,0.589625395,0.701488201,0.009837477,0.39765332,0.748304117,3.793227709,,,0.103291994,,0.051235128
ross stores inc,Consumer Cyclical,778296AB9,US778296AB92,97.96,1.44,5.98,15-abr-25,4.6,0.64,ROST,38309.46001,338.632,142,43.78115279,-48.06210566,66,63,-3.636316263,,BBB+,A2,A-,0.836289047,0.132968112,0.03190887,0.413251605,1.297555504,29.84106598,,,1.832344579,,1.154664829
ross stores inc,Consumer Cyclical,778296AF0,US778296AF07,88.69,2.47,5.67,15-abr-26,0.88,0.33,ROST,38309.46001,338.632,142,43.78115279,-48.06210566,66,63,-3.636316263,,BBB+,A2,A-,0.836289047,0.132968112,0.03190887,0.413251605,1.297555504,29.84106598,,,1.832344579,,1.154664829
ross stores inc,Consumer Cyclical,778296AG8,US778296AG89,76.87,6.77,5.68,15-abr-31,1.88,0.34,ROST,38309.46001,338.632,142,43.78115279,-48.06210566,66,63,-3.636316263,,BBB+,A2,A-,0.836289047,0.132968112,0.03190887,0.413251605,1.297555504,29.84106598,,,1.832344579,,1.154664829
humana inc,Insurance,444859BR2,US444859BR26,76.22,7.38,5.77,03-feb-32,2.15,0.43,HUM,61217.36927,123.907,144,11.61586975,-81.52404293,13,117,-72.88504103,BBB,BBB+,Baa2,BBB,,,0.016986981,0.216119033,0.724783177,11.51666667,1.222008465,6.23855329,,,
humana inc,Insurance,444859BT8,US444859BT81,91.03,4.78,5.62,23-mar-29,3.7,0.28,HUM,61217.36927,123.907,144,11.61586975,-81.52404293,13,117,-72.88504103,BBB,BBB+,Baa2,BBB,,,0.016986981,0.216119033,0.724783177,11.51666667,1.222008465,6.23855329,,,
humana inc,Insurance,444859BQ4,US444859BQ43,87.2,3.22,5.57,03-feb-27,1.35,0.23,HUM,61217.36927,123.907,144,11.61586975,-81.52404293,13,117,-72.88504103,BBB,BBB+,Baa2,BBB,,,0.016986981,0.216119033,0.724783177,11.51666667,1.222008465,6.23855329,,,
humana inc,Insurance,444859BB7,US444859BB73,82.84,11.66,6.16,01-dic-42,4.63,0.82,HUM,61217.36927,123.907,144,11.61586975,-81.52404293,13,117,-72.88504103,BBB,BBB+,Baa2,BBB,,,0.016986981,0.216119033,0.724783177,11.51666667,1.222008465,6.23855329,,,
